code,country,height,lat,lon,name,type
BEMGEN2,Belgium,5,51.059003,3.728344,0GEN02 - GENT,traffic
BEMHAS1,Belgium,31,50.934479,5.337967,0HAS01 - HASSELT,traffic
BEMHB03,Belgium,8,51.16571,4.308589,0HOB03 - KRUIBEKE,industrial
BEMHB08,Belgium,16,51.162089,4.349775,0HOB08 - HOBOKEN,industrial
BEMHB14,Belgium,10,51.172211,4.338878,0HOB14 - HOBOKEN,industrial
BEMHB16,Belgium,10,51.170555,4.336547,0HOB16 - HOBOKEN,industrial
BEMHB22,Belgium,8,51.171192,4.312297,0HOB22 - KRUIBEKE,industrial
BE0427A,Belgium,10,51.170555,4.339736,0HOB23 - HOBOKEN,background
BE0428A,Belgium,10,51.180525,4.361481,0HOB24 - HOBOKEN,background
BEMIHE2,Belgium,90,50.825047,4.381394,0IHE02 - IHE,background
BEMIHE3,Belgium,90,50.825851,4.383097,0IHE03 - COURONNE,traffic
BEMJMP1,Belgium,80,50.621227,5.515111,0JMP01 - JEMEPPE,industrial
BEMKNO1,Belgium,5,51.360806,3.344217,0KNO01 - KNOKKE,background
BEMLIE1,Belgium,65,50.636974,5.570317,0LIE01 - LIEGE,traffic
BEMLIE2,Belgium,60,50.653362,5.63032,0LIE02 - LIEGE,industrial
BEMLIE3,Belgium,60,50.653362,5.63032,0LIE03 - LIEGE,industrial
BEMLIE4,Belgium,65,50.629203,5.57395,0LIE04 - LIEGE,background
BEMNMC6,Belgium,90,50.470547,4.987984,0NMC06 - ANDENNE,background
BEMOBG1,Belgium,55,50.476105,4.010264,0OBG01 - OBOURG,industrial
BEMOFF1,Belgium,430,49.877705,5.201114,0OFF01 - OFFAGNE,background
BEMOVP1,Belgium,37,51.249458,5.415409,0OVP01 - NEERPELT,industrial
BEMREP1,Belgium,59,51.138214,5.546144,0REP01 - REPPEL,industrial
BEMREP2,Belgium,61,51.13628,5.540794,0REP02 - REPPEL,industrial
BEMROB1,Belgium,677,50.511482,6.073875,0ROB01 - ROBERTVILLE,background
BEMTES5,Belgium,27,51.083233,5.140966,0TES05 - TESSENDERLO,industrial
BEMTIE1,Belgium,45,50.802502,4.925264,0TIE01 - TIENEN,industrial
BEMTOU1,Belgium,44,50.590843,3.484903,0TOU01 - MOUSCRON,background
BEMTOU2,Belgium,41,50.5903,3.486139,0TOU02 - TOURNAI,industrial
BE0333A,Belgium,45,51.206856,5.242136,0WEZ01 - WEZEL,industrial
BE0334A,Belgium,45,51.193832,5.220764,0WEZ02 - MOL-WEZEL,background
BEMWIK1,Belgium,8,51.15535,4.385353,0WIK01 - NEERLAND,traffic
BEMWIL1,Belgium,5,51.08123,4.353075,0WIL01 - RUISBROEK,industrial
BE0413A,Belgium,6,51.196594,3.821664,0ZEL02 - ZELZATE,industrial
BEB0109,Belgium,70,50.882839,5.617289,200109 - GELLIK,background
BEB0202,Belgium,100,50.645675,5.556569,200202 - LIEGE,background
BEB0206,Belgium,65,50.614468,5.574861,200206 - LIEGE,background
BEB0210,Belgium,230,50.623372,5.650419,200210 - BEYNE HEUS,background
BEB0214,Belgium,70,50.665844,5.630639,200214 - HERSTAL,background
BEB0218,Belgium,125,50.596958,5.510142,200218 - SERAING,background
BEB0225,Belgium,200,50.581478,5.354158,200225 - STOCKAY.SG,background
BEB0226,Belgium,80,50.585742,5.411722,200226 - ENGIS,background
BEB0227,Belgium,90,50.599456,5.406375,200227 - AWIRS,background
BEB0504,Belgium,102,50.392594,4.467894,200504 - CHARLEROI,background
BEB0505,Belgium,110,50.398819,4.444703,200505 - CHARLEROI,background
BEB0506,Belgium,130,50.390833,4.403908,200506 - M.S.MARCHIE,background
BEB0509,Belgium,120,50.413022,4.442614,200509 - CHARLEROI,background
BEB0514,Belgium,165,50.443233,4.432106,200514 - JUMET,background
BEB0520,Belgium,30,50.508439,3.589567,200520 - PERUWELZ,background
BEB0522,Belgium,45,50.465617,3.93775,200522 - MONS,background
BEB0531,Belgium,30,50.612465,3.377411,200531 - TOURNAI,traffic
BEB0605,Belgium,8,51.221436,3.225331,200605 - BRUGGE,background
BEB0701,Belgium,8,51.040745,3.760817,200701 - GENTBRUGGE,background
BEB0702,Belgium,8,51.06135,3.747,200702 - ST.AMANDSBE,background
BEB0706,Belgium,8,51.017246,3.735897,200706 - GENT,background
BEB0709,Belgium,8,51.051742,3.731725,200709 - GENT,background
BEB0712,Belgium,8,51.059242,3.690686,200712 - GENT,background
BEB0725,Belgium,10,51.212528,4.257297,200725 - BEVEREN,background
BEB0726,Belgium,12,51.164749,4.140072,200726 - ST.NIKLAAS,background
BEB0730,Belgium,6,51.196594,3.821664,200730 - ZELZATE,industrial
BEB0800,Belgium,5,51.210197,4.430547,200800 - ANTWERPEN,background
BEB0804,Belgium,5,51.172617,4.447842,200804 - MORTSEL,background
BEB0807,Belgium,10,51.189064,4.450158,200807 - DEURNE,background
BEB0809,Belgium,10,51.216766,4.414714,200809 - ANTWERPEN,background
BEB0812,Belgium,10,51.225494,4.376361,200812 - ANTWERPEN,industrial
BEB0813,Belgium,10,51.221897,4.39783,200813 - ANTWERPEN,background
BEB0817,Belgium,10,51.247669,4.448542,200817 - MERKSEM,background
BEB0818,Belgium,10,51.264053,4.381525,200818 - ANTWERPEN,industrial
BEB0821,Belgium,10,51.306831,4.404339,200821 - HOEVENEN,background
BEB0825,Belgium,4,51.360836,4.306186,200825 - ZANDVLIET,industrial
BEB0826,Belgium,10,51.276451,4.330517,200826 - ANTWERPEN,industrial
BEB0829,Belgium,8,51.077353,4.424275,200829 - RUMST,background
BEB0831,Belgium,20,51.301506,4.733811,200831 - OOSTMALLE,background
BEB0832,Belgium,25,51.324028,4.945572,200832 - TURNHOUT,background
BEB0834,Belgium,12,51.076633,4.728197,200834 - HEIST.O.D.B,background
BEB0839,Belgium,10,51.336147,4.500208,200839 - BRASCHAAT,background
BEB0842,Belgium,6,51.26482,4.340008,200842 - ANTWERPEN,industrial
BEB0843,Belgium,10,51.081024,4.352316,200843 - RUISBROEK,industrial
BEB0901,Belgium,115,50.409874,4.450911,200901 - CHARLEROI,traffic
BEB0923,Belgium,50,50.621227,5.515111,200923 - JEMEPPE,background
BEB0940,Belgium,135,50.584167,5.396155,200940 - ENGIS,background
BEBHR01,Belgium,40,50.727547,4.0148,20HR01 - HERNE,background
BEBML01,Belgium,12,51.016525,4.461097,20ML01 - MECHELEN,traffic
BEBSZ01,Belgium,10,50.915119,4.502914,20SZ01 - STEENOKKER,traffic
BEBB104,Belgium,15,50.851353,4.347322,21B004 - STE.CATHERI,background
BEBMEU1,Belgium,50,50.895645,4.39145,21MEU1 - MEUDON,background
BEBR112,Belgium,100,50.797178,4.357275,21R012 - IRM-KMI,background
BEBN045,Belgium,41,50.940262,5.367084,22N045 - HASSELT,background
BEBR801,Belgium,6,51.210197,4.430547,22R801 - BORGERHOUT,traffic
BEBN029,Belgium,2,51.016811,2.581105,24N029 - HOUTEM,background
BEBR701,Belgium,8,51.058865,3.728047,24R701 - GENT,background
BEBR750,Belgium,6,51.196594,3.821664,24R750 - ZELZATE,industrial
BEBB004,Belgium,15,50.851353,4.347322,2FB004 - STE.CATHERI,background
BEBB011,Belgium,30,50.858574,4.287072,2FB011 - BERCHEM S.A,background
BEBR001,Belgium,15,50.850208,4.332555,2FR001 - MOLENBEEK,traffic
BEBR002,Belgium,70,50.825672,4.383452,2FR002 - IXELLES,traffic
BEBR012,Belgium,100,50.797178,4.357275,2FR012 - UCCLE,background
BEBFR10,Belgium,20,50.846977,4.34917,2FR100 - BRUXELLES,background
BELAB01,Belgium,10,51.281544,4.328578,40AB01 - ANTWERPEN,background
BELAB02,Belgium,10,51.341259,4.320547,40AB02 - BERENDRECHT,background
BELAL01,Belgium,10,51.236728,4.383953,40AL01 - LINKEROEVER,background
BELAL02,Belgium,4,51.305054,4.233564,40AL02 - BEVEREN,industrial
BELAL03,Belgium,4,51.254498,4.200194,40AL03 - BEVEREN,industrial
BELAL04,Belgium,8,51.291199,4.292058,40AL04 - BEVEREN,industrial
BELAL05,Belgium,8,51.263649,4.27762,40AL05 - BEVEREN,industrial
BELBE06,Belgium,30,51.329437,4.818086,40BE06 - BEERSE,industrial
BELGK06,Belgium,44,50.92844,5.469322,40GK06 - GENK,industrial
BELGK09,Belgium,61,50.935181,5.491489,40GK09 - GENK,industrial
BETGK11,Belgium,70,50.932037,5.519013,40GK11 - GENK,industrial
BELHB23,Belgium,13,51.170555,4.339736,40HB23 - HOBOKEN,background
BELHR01,Belgium,40,50.727547,4.0148,40HR01 - HERNE,background
BELKO01,Belgium,10,50.831169,3.272517,40KO01 - KORTRIJK,background
BELLD01,Belgium,20,51.110516,5.003578,40LD01 - LAAKDAL,industrial
BELLD02,Belgium,22,51.120922,5.020258,40LD02 - LAAKDAL,background
BELML01,Belgium,12,51.016525,4.461097,40ML01 - MECHELEN,traffic
BELML02,Belgium,12,51.032616,4.502483,40ML02 - MECHELEN,background
BELMN01,Belgium,10,50.794006,3.108414,40MN01 - MENEN,background
BELOB01,Belgium,44,50.917763,3.30615,40OB01 - OOSTROZEBEK,industrial
BELOB02,Belgium,14,50.91579,3.377504,40OB02 - WIELSBEKE,industrial
BELR801,Belgium,5,51.210197,4.430547,40R801 - BORGERHOUT,background
BELRL01,Belgium,20,50.953712,3.119925,40RL01 - ROESELARE,background
BELSA04,Belgium,6,51.31474,4.405141,40SA04 - HOEVENEN,industrial
BELSZ01,Belgium,15,50.915119,4.502914,40SZ01 - STEENOKKERZ,traffic
BELSZ02,Belgium,15,50.913564,4.510914,40SZ02 - STEENOKKERZ,background
BELTR01,Belgium,30,51.119087,4.169944,40TR01 - TEMSE,background
BELTS06,Belgium,32,51.09301,5.164267,40TS06 - TESSENDERLO,background
BELTS07,Belgium,25,51.069698,5.108083,40TS07 - TESSENDERLO,industrial
BELTS12,Belgium,32,51.0639,5.092572,40TS12 - TESSENDERLO,industrial
BELTS20,Belgium,28,51.066246,5.106247,40TS20 - TESSENDERLO,industrial
BELTS21,Belgium,28,51.066246,5.106247,40TS21 - TESSENDERLO,industrial
BELWZ01,Belgium,45,51.206871,5.242222,40WZ01 - LOMMEL,industrial
BELWZ02,Belgium,40,51.193336,5.220239,40WZ02 - MOL,industrial
BELZD01,Belgium,12,51.216034,4.324653,40ZD01 - ZWIJNDRECHT,industrial
BELZL01,Belgium,6,51.203674,3.807144,40ZL01 - ZELZATE,industrial
BETAND3,Belgium,15,50.82053,4.310284,41AND3 - ANDERLECHT,industrial
BETB004,Belgium,15,50.851353,4.347322,41B004 - STE.CATHERI,traffic
BETB005,Belgium,20,50.840669,4.377467,41B005 - BELLIARD,traffic
BETB006,Belgium,80,50.839172,4.373122,41B006 - PARL.EUROPE,background
BETB008,Belgium,70,50.84162,4.377413,41B008 - BELLIARD,traffic
BETB011,Belgium,30,50.858574,4.287072,41B011 - BERCHEM S.A,background
BETMEU1,Belgium,50,50.895645,4.39145,41MEU1 - MEUDON,background
BETN043,Belgium,15,50.884106,4.381697,41N043 - HAREN,industrial
BETR001,Belgium,15,50.850208,4.332555,41R001 - MOLENBEEK,traffic
BETR002,Belgium,70,50.825672,4.383452,41R002 - IXELLES,traffic
BETR012,Belgium,100,50.797178,4.357275,41R012 - UCCLE,background
BETWOL1,Belgium,77,50.857121,4.424436,41WOL1 - WOL.ST.L.,traffic
BETWOL2,Belgium,20,50.857121,4.424436,41WOL2 - WOL.ST.L.,traffic
BETM802,Belgium,3,51.261524,4.423125,42M802 - ANTWERPEN,industrial
BETN015,Belgium,10,51.26022,4.590067,42N015 - SCHILDE,background
BETN016,Belgium,30,51.234192,5.162686,42N016 - DESSEL,background
BETN025,Belgium,20,51.064537,5.091442,42N025 - TESSENDERLO,industrial
BETN026,Belgium,15,51.0831,5.140392,42N026 - HAM,industrial
BETN027,Belgium,48,51.134262,5.605355,42N027 - BREE,background
BETN035,Belgium,55,50.978088,4.836336,42N035 - AARSCHOT,background
BETN040,Belgium,20,50.768684,4.223933,42N040 - ST.P.LEEUWG,background
BETN041,Belgium,200,50.768379,4.222928,42N041 - ST.P.LEEUWH,background
BETN045,Belgium,41,50.940262,5.367084,42N045 - HASSELT,background
BETN046,Belgium,70,50.882847,5.617572,42N046 - GELLIK,background
BETN054,Belgium,135,50.712257,5.101875,42N054 - WALSHOUTEM,background
BETR010,Belgium,68,50.86565,4.427158,42R010 - ST.STEVENSW,background
BETR020,Belgium,12,50.941933,4.435453,42R020 - VILVOORDE,traffic
BETR801,Belgium,6,51.210197,4.430547,42R801 - BORGERHOUT,traffic
BETR802,Belgium,6,51.210197,4.430547,42R802 - BORGERHOUT,traffic
BETR811,Belgium,8,51.252636,4.490086,42R811 - SCHOTEN,background
BETR815,Belgium,7,51.215233,4.330936,42R815 - ZWIJNDRECHT,industrial
BETR820,Belgium,11,51.320946,4.443536,42R820 - KAPELLEN,background
BETR821,Belgium,11,51.216034,4.249047,42R821 - BEVEREN,background
BETR822,Belgium,6,51.26482,4.340008,42R822 - ANTWERPEN,industrial
BETR830,Belgium,5,51.31876,4.261364,42R830 - DOEL,industrial
BETR831,Belgium,3,51.349325,4.338439,42R831 - BERENDRECHT,industrial
BETR832,Belgium,5,51.081024,4.352316,42R832 - RUISBROEK,industrial
BETR833,Belgium,5,51.32819,4.360989,42R833 - STABROEK,background
BETR834,Belgium,5,51.09282,4.381372,42R834 - BOOM,background
BETR841,Belgium,8,51.003067,4.46805,42R841 - MECHELEN,background
BETR891,Belgium,6,51.25634,4.384089,42R891 - ANTWERPEN,industrial
BETR892,Belgium,9,51.263569,4.27762,42R892 - KALLO,industrial
BETR893,Belgium,6,51.28191,4.384497,42R893 - ANTWERPEN,industrial
BETR894,Belgium,7,51.284031,4.348225,42R894 - ANTWERPEN,industrial
BETR897,Belgium,5,51.250641,4.340834,42R897 - ANTWERPEN,industrial
BETH201,Belgium,160,50.625546,5.546169,43H201 - LIEGE,background
BETM204,Belgium,70,50.612481,5.609853,43M204 - ANGLEUR,background
BETN060,Belgium,28,50.616711,3.457631,43N060 - HAVINNES,background
BETN063,Belgium,145,50.655992,4.667017,43N063 - CORROY L.G.,background
BETN066,Belgium,295,50.629421,6.001019,43N066 - EUPEN,background
BETN067,Belgium,233,50.612839,5.991444,43N067 - MEMBACH,background
BETN070,Belgium,30,50.465748,3.938467,43N070 - MONS,background
BETN073,Belgium,160,50.503277,4.987144,43N073 - VEZIN,background
BETN085,Belgium,490,50.30378,6.000433,43N085 - VIELSALM,background
BETN093,Belgium,265,50.275047,5.233886,43N093 - SINSIN,background
BETN100,Belgium,225,50.096249,4.593503,43N100 - DOURBES,background
BETN113,Belgium,510,50.027603,5.591728,43N113 - SAINT-ODE,background
BETN121,Belgium,430,49.877705,5.201114,43N121 - OFFAGNE,background
BETN132,Belgium,375,49.719864,5.629114,43N132 - HABAY-LA-N.,background
BETR201,Belgium,65,50.6292,5.573936,43R201 - LIEGE,background
BETR221,Belgium,65,50.659004,5.626536,43R221 - LIEGE,background
BETR222,Belgium,65,50.613972,5.568928,43R222 - SERAING,background
BETR223,Belgium,50,50.621227,5.515111,43R223 - JEMEPPE,industrial
BETR240,Belgium,135,50.584167,5.396155,43R240 - ENGIS,industrial
BETM702,Belgium,5,51.166557,3.760883,44M702 - ERTVELDE,industrial
BETM705,Belgium,19,50.945896,3.15117,44M705 - ROESELARE,industrial
BETN002,Belgium,8,51.333687,3.219547,44N002 - ZEEBRUGGE,traffic
BETN012,Belgium,3,51.2551,3.361292,44N012 - MOERKERKE,background
BETN029,Belgium,2,51.016811,2.581105,44N029 - HOUTEM,background
BE0312A,Belgium,19,50.945896,3.15117,44N030 - ROESELARE,industrial
BETN050,Belgium,42,50.752603,3.367039,44N050 - ST.DENIJS,background
BETN051,Belgium,15,50.799458,3.929042,44N051 - IDEGEM,background
BETN052,Belgium,27,50.815414,3.321258,44N052 - ZWEVEGEM,background
BETR701,Belgium,5,51.058865,3.728047,44R701 - GENT,background
BETR710,Belgium,6,51.061813,3.774011,44R710 - DESTELBERGE,background
BETR721,Belgium,6,51.089489,3.714869,44R721 - WONDELGEM,industrial
BETR731,Belgium,6,51.125221,3.738253,44R731 - EVERGEM,industrial
BETR740,Belgium,5,51.150673,3.807481,44R740 - ST.KRUIS-WI,industrial
BETR750,Belgium,6,51.196594,3.821664,44R750 - ZELZATE,industrial
BETR501,Belgium,115,50.409874,4.450911,45R501 - CHARLEROI,traffic
BETR502,Belgium,135,50.429554,4.457419,45R502 - LODELINSART,background
BETR510,Belgium,118,50.416992,4.519866,45R510 - CHATELINEAU,background
BETR511,Belgium,157,50.37815,4.423439,45R511 - MARCINELLE,background
BETR512,Belgium,107,50.408371,4.394636,45R512 - MARCHIENNE,industrial
BETE007,Belgium,54,50.795845,4.251367,47E007 - ST.P.LEEUW,industrial
BETE008,Belgium,14,50.926643,4.394653,47E008 - GRIMBERGEN,industrial
BETE009,Belgium,43,50.95546,4.434147,47E009 - ZEMST,industrial
BETE013,Belgium,78,50.812248,4.327119,47E013 - VORST,industrial
BETE701,Belgium,24,50.833035,3.404508,47E701 - VICHTE,industrial
BETE702,Belgium,17,50.814541,3.530497,47E702 - ELSEGEM,industrial
BETE703,Belgium,7,51.190849,3.686044,47E703 - OOSTEEKLO,industrial
BETE714,Belgium,11,51.279491,3.247383,47E714 - DUDZELE,industrial
BETE715,Belgium,4,51.246391,3.173747,47E715 - ZUIENKERKE,industrial
BETE716,Belgium,8,51.06752,3.681564,47E716 - MARIAKERKE,industrial
BETE804,Belgium,11,51.281993,4.30589,47E804 - KALLO,background
BETE810,Belgium,11,51.281921,4.305889,47E810 - MOL,industrial
BETE811,Belgium,59,50.897484,5.416908,47E811 - DIEPENBEEK,industrial
BETE812,Belgium,82,50.968525,5.536439,47E812 - GENK,industrial
BETE813,Belgium,30,51.094273,5.144461,47E813 - HAM,industrial
BEVMA01,Belgium,35,50.982124,5.724314,50MA01 - MAASMECHELE,background
BEVN025,Belgium,28,51.064098,5.092648,50N025 - TESSENDERLO,background
BEVN035,Belgium,58,50.978096,4.836295,50N035 - AARSCHOT,background
BEVN063,Belgium,145,50.655992,4.667017,50N063 - CORROY L.G.,background
BEVN066,Belgium,295,50.629421,6.001019,50N066 - EUPEN,background
BEVN070,Belgium,30,50.465748,3.938467,50N070 - MONS,background
BEVN073,Belgium,160,50.503277,4.987144,50N073 - VEZIN,background
BEVN085,Belgium,490,50.30378,6.000433,50N085 - VIELSALM,background
BEVN093,Belgium,265,50.275047,5.233886,50N093 - SINSIN,background
BEVN100,Belgium,225,50.096249,4.593503,50N100 - DOURBES,background
BEVN113,Belgium,510,50.027603,5.591728,50N113 - SAINT-ODE,background
BEVN132,Belgium,375,49.719864,5.629114,50N132 - HABAY-LA-N.,background
BEVN520,Belgium,30,50.506054,3.593019,50N520 - PERUWELZ,background
BEVR201,Belgium,65,50.6292,5.573936,50R201 - LIEGE,background
BEVR522,Belgium,62,50.611099,5.570042,50R222 - SERAING,background
BEVR231,Belgium,160,50.660686,5.528078,50R231 - ANS,background
BEVR240,Belgium,135,50.584167,5.396155,50R240 - ENGIS,industrial
BEVR501,Belgium,115,50.409874,4.450911,50R501 - CHARLEROI,traffic
BEVR701,Belgium,5,51.058865,3.728047,50R701 - GENT,background
BEVR750,Belgium,6,51.196594,3.821664,50R750 - ZELZATE,industrial
BEVR801,Belgium,6,51.210197,4.430547,50R801 - BORGERHOUT,traffic
BEVR830,Belgium,5,51.31876,4.261364,50R830 - DOEL,industrial
BEVR833,Belgium,5,51.32819,4.360989,50R833 - STABROEK,industrial
BEVTS12,Belgium,32,51.0639,5.092572,50TS12 - TESSENDERLO,background
BEVTS20,Belgium,28,51.065556,5.106578,50TS20 - TESSENDERLO,background
BEVB002,Belgium,70,50.825672,4.383452,51B002 - IXELLES,traffic
BEVMEU1,Belgium,50,50.895645,4.39145,51MEU1 - MEUDON,background
BEVR001,Belgium,15,50.850208,4.332555,51R001 - MOLENBEEK,traffic
BEVR002,Belgium,70,50.825672,4.383452,51R002 - IXELLES,traffic
BEVR012,Belgium,100,50.797178,4.357275,51R012 - UCCLE,background
BEVWOL1,Belgium,77,50.857121,4.424436,51WOL1 - WOL.ST.L.,traffic
BEVBOK1,Belgium,20,50.966503,5.429458,5BOK01 - BOKRIJK,background
BEVBOM5,Belgium,10,51.092075,4.353755,5BOM05 - BOOM,traffic
BE0456A,Belgium,5,51.210197,4.430547,5BOR01 - BORGERHOUT,traffic
BE0457A,Belgium,4,51.31876,4.261364,5DOE01 - DOEL,industrial
BEVGEL1,Belgium,70,50.882839,5.617289,5GEL01 - GELLIK,background
BEVGEN5,Belgium,8,51.027119,3.712175,5GEN05 - GENT,background
BEVLAN1,Belgium,25,50.758564,5.073372,5LAN01 - LANDEN,background
BEVMOU1,Belgium,42,50.753716,3.240133,5MOU01 - MOUSCRON,industrial
BE0458A,Belgium,4,51.32819,4.360989,5STA03 - STABROEK,background
BE0443A,Belgium,32,51.0639,5.092572,5TES12 - TESSENDERLO,background
BE0455A,Belgium,6,51.196594,3.821664,5ZEL01 - ZELZATE,industrial
BEPN029,Belgium,2,51.016811,2.581105,60N029 - HOUTEM,background
BEPN035,Belgium,55,50.978123,4.836336,60N035 - AARSCHOT,background
BEPR701,Belgium,5,51.058865,3.728047,60R701 - GENT,background
BEPR750,Belgium,6,51.196594,3.821664,60R750 - ZELZATE,industrial
BEPR801,Belgium,6,51.210197,4.430547,60R801 - BORGERHOUT,traffic
BEPSZ01,Belgium,15,50.915112,4.502856,60SZ01 - STEENOKKERZ,background
BEPSZ02,Belgium,15,50.913483,4.510914,60SZ02 - STEENOKKERZ,background
BEPZL01,Belgium,6,51.203674,3.807144,60ZL01 - ZELZATE,industrial
BEPBLD1,Belgium,70,50.842121,4.371461,61BLD1 - BELLIARD,traffic
BEPIHE2,Belgium,90,50.825047,4.381394,61IHE2 - IHE,background
BEPMEU1,Belgium,50,50.895645,4.39145,61MEU1 - MEUDON,background
BEPN043,Belgium,15,50.884106,4.381697,61N043 - HAREN,industrial
BEPR001,Belgium,15,50.850208,4.332555,61R001 - MOLENBEEK,traffic
BEPR002,Belgium,70,50.825672,4.383452,61R002 - IXELLES,traffic
BEPR003,Belgium,70,50.84626,4.367417,61R003 - ARTS-LOI,traffic
BEPR012,Belgium,100,50.797178,4.357275,61R012 - UCCLE,background
BEPR112,Belgium,100,50.797178,4.357275,61R112 - UCCLE,background
BEPWOL1,Belgium,77,50.857121,4.424436,61WOL1 - WOL.ST.L.,traffic
BEPWOL2,Belgium,77,50.857121,4.424436,61WOL2 - WOL.ST.L.,traffic
BEPN060,Belgium,28,50.616711,3.457631,63N060 - HAVINNES,background
BEPN063,Belgium,145,50.655992,4.667017,63N063 - CORROY-L-GD,background
BEPN085,Belgium,490,50.30378,6.000433,63N085 - VIELSALM,background
